Date & Time,Temp ,Hum,Dew Point,Avg Wind Speed,Prevailing Wind Direction,Wind Chill,Heat Index,Rain,Heating Degree Days,Cooling Degree Days,Harvest Day
"Saturday, May 30, 2020",57.00,72.00,48.00,1.00,WSW,57.00,56.00,0.00,0.08,0.00,0.00
"Saturday, May 30, 2020",58.00,72.00,49.00,2.00,WSW,58.00,57.00,0.00,0.08,0.00,0.00
"Saturday, May 30, 2020",58.00,66.00,47.00,2.00,NW,58.00,57.00,0.00,0.07,0.00,0.00
"Saturday, May 30, 2020",58.00,66.00,47.00,2.00,NNW,58.00,57.00,0.00,0.08,0.00,0.00
"Saturday, May 30, 2020",58.00,65.00,46.00,3.00,NW,58.00,57.00,0.00,0.08,0.00,0.00
"Saturday, May 30, 2020",59.00,63.00,46.00,3.00,NW,59.00,58.00,0.00,0.06,0.00,0.00
"Saturday, May 30, 2020",59.00,65.00,48.00,3.00,WNW,59.00,58.00,0.00,0.06,0.00,0.00
"Saturday, May 30, 2020",59.00,67.00,48.00,3.00,WNW,59.00,58.00,0.00,0.06,0.00,0.00
"Saturday, May 30, 2020",59.00,66.00,48.00,4.00,W,59.00,58.00,0.00,0.06,0.00,0.00
"Saturday, May 30, 2020",60.00,69.00,50.00,4.00,W,60.00,59.00,0.00,0.06,0.00,0.00
"Saturday, May 30, 2020",60.00,70.00,50.00,4.00,W,60.00,59.00,0.00,0.06,0.00,0.00
"Saturday, May 30, 2020",60.00,73.00,51.00,3.00,WSW,60.00,60.00,0.00,0.05,0.00,0.00
"Saturday, May 30, 2020",60.00,72.00,51.00,3.00,WSW,60.00,60.00,0.00,0.05,0.00,0.00
"Saturday, May 30, 2020",61.00,68.00,50.00,2.00,WNW,61.00,60.00,0.00,0.05,0.00,0.00
"Saturday, May 30, 2020",59.00,65.00,47.00,4.00,WNW,59.00,58.00,0.00,0.06,0.00,0.00
"Saturday, May 30, 2020",58.00,70.00,49.00,5.00,WNW,58.00,57.00,0.00,0.07,0.00,0.00
"Saturday, May 30, 2020",60.00,71.00,50.00,3.00,W,60.00,59.00,0.00,0.05,0.00,0.00
"Saturday, May 30, 2020",61.00,70.00,51.00,3.00,NW,61.00,60.00,0.00,0.04,0.00,0.00
"Saturday, May 30, 2020",62.00,69.00,51.00,2.00,NNW,62.00,61.00,0.00,0.03,0.00,0.00
"Saturday, May 30, 2020",61.00,65.00,49.00,3.00,NNW,61.00,60.00,0.00,0.05,0.00,0.00
"Saturday, May 30, 2020",59.00,68.00,49.00,3.00,NNW,59.00,58.00,0.00,0.06,0.00,0.00
"Saturday, May 30, 2020",58.00,73.00,50.00,1.00,NNW,58.00,58.00,0.00,0.07,0.00,0.00
"Saturday, May 30, 2020",57.00,78.00,50.00,1.00,NNW,57.00,57.00,0.00,0.08,0.00,0.00
"Saturday, May 30, 2020",56.00,84.00,51.00,1.00,SE,56.00,56.00,0.03,0.09,0.00,0.00
"Saturday, May 30, 2020",55.00,85.00,50.00,3.00,SSW,55.00,55.00,0.04,0.11,0.00,0.00
"Saturday, May 30, 2020",54.00,88.00,50.00,3.00,W,54.00,54.00,0.03,0.12,0.00,0.00
"Saturday, May 30, 2020",53.00,89.00,50.00,4.00,W,53.00,53.00,0.03,0.12,0.00,0.00
"Saturday, May 30, 2020",53.00,89.00,50.00,3.00,NW,53.00,53.00,0.03,0.13,0.00,0.00
"Saturday, May 30, 2020",53.00,89.00,49.00,5.00,WNW,51.00,53.00,0.03,0.13,0.00,0.00
"Saturday, May 30, 2020",54.00,87.00,50.00,2.00,WNW,54.00,54.00,0.01,0.12,0.00,0.00
"Saturday, May 30, 2020",54.00,86.00,50.00,4.00,WNW,53.00,54.00,0.01,0.12,0.00,0.00
"Saturday, May 30, 2020",54.00,87.00,50.00,3.00,WNW,53.00,54.00,0.00,0.12,0.00,0.00
"Saturday, May 30, 2020",54.00,88.00,50.00,2.00,NW,54.00,54.00,0.00,0.12,0.00,0.00
"Saturday, May 30, 2020",54.00,89.00,51.00,1.00,WNW,54.00,54.00,0.00,0.12,0.00,0.00
"Saturday, May 30, 2020",54.00,90.00,51.00,0.00,WNW,54.00,54.00,0.00,0.11,0.00,0.00
"Saturday, May 30, 2020",54.00,91.00,51.00,2.00,SSE,54.00,54.00,0.00,0.12,0.00,0.00
"Saturday, May 30, 2020",53.00,92.00,51.00,2.00,SE,53.00,54.00,0.00,0.12,0.00,0.00
"Saturday, May 30, 2020",53.00,92.00,51.00,2.00,SSE,53.00,54.00,0.01,0.12,0.00,0.00
"Saturday, May 30, 2020",53.00,91.00,51.00,2.00,SSE,53.00,53.00,0.00,0.12,0.00,0.00
"Saturday, May 30, 2020",53.00,91.00,50.00,2.00,SW,53.00,53.00,0.00,0.12,0.00,0.00
"Saturday, May 30, 2020",53.00,91.00,50.00,2.00,WSW,53.00,53.00,0.00,0.13,0.00,0.00
"Saturday, May 30, 2020",52.00,90.00,50.00,3.00,SW,52.00,52.00,0.00,0.13,0.00,0.00
"Saturday, May 30, 2020",52.00,90.00,49.00,3.00,SW,52.00,52.00,0.00,0.14,0.00,0.00
"Saturday, May 30, 2020",52.00,91.00,49.00,3.00,SW,52.00,52.00,0.00,0.14,0.00,0.00
"Saturday, May 30, 2020",52.00,91.00,49.00,1.00,S,52.00,52.00,0.00,0.14,0.00,0.00
"Saturday, May 30, 2020",52.00,92.00,49.00,3.00,WSW,51.00,52.00,0.00,0.14,0.00,0.00
"Saturday, May 30, 2020",52.00,92.00,49.00,2.00,SSW,52.00,52.00,0.00,0.14,0.00,0.00
"Saturday, May 30, 2020",52.00,92.00,49.00,2.00,SW,52.00,52.00,0.00,0.14,0.00,0.00
"Saturday, May 30, 2020",51.00,93.00,49.00,1.00,SE,51.00,52.00,0.00,0.14,0.00,0.00
"Saturday, May 30, 2020",51.00,93.00,49.00,0.00,SE,51.00,52.00,0.00,0.14,0.00,0.00
"Saturday, May 30, 2020",51.00,94.00,50.00,0.00,S,51.00,52.00,0.00,0.14,0.00,0.00
"Saturday, May 30, 2020",51.00,94.00,50.00,1.00,SSE,51.00,52.00,0.00,0.15,0.00,0.00
"Saturday, May 30, 2020",51.00,94.00,49.00,0.00,SSE,51.00,51.00,0.00,0.15,0.00,0.00
"Saturday, May 30, 2020",51.00,93.00,49.00,2.00,W,51.00,51.00,0.00,0.15,0.00,0.00
"Saturday, May 30, 2020",51.00,92.00,49.00,3.00,W,51.00,51.00,0.00,0.14,0.00,0.00
"Saturday, May 30, 2020",51.00,94.00,49.00,1.00,W,51.00,51.00,0.00,0.15,0.00,0.00
"Saturday, May 30, 2020",51.00,94.00,49.00,1.00,W,51.00,51.00,0.00,0.15,0.00,0.00
"Saturday, May 30, 2020",51.00,94.00,49.00,1.00,W,51.00,51.00,0.00,0.15,0.00,0.00
"Sunday, May 31, 2020",50.00,94.00,49.00,1.00,W,50.00,51.00,0.00,0.15,0.00,0.00
"Sunday, May 31, 2020",50.00,95.00,49.00,0.00,W,50.00,51.00,0.00,0.15,0.00,0.00
"Sunday, May 31, 2020",50.00,95.00,49.00,0.00,W,50.00,51.00,0.00,0.15,0.00,0.00
"Sunday, May 31, 2020",50.00,95.00,49.00,0.00,,50.00,51.00,0.00,0.15,0.00,0.00
"Sunday, May 31, 2020",50.00,96.00,49.00,1.00,W,50.00,51.00,0.00,0.15,0.00,0.00
"Sunday, May 31, 2020",50.00,95.00,48.00,1.00,W,50.00,50.00,0.00,0.16,0.00,0.00
"Sunday, May 31, 2020",50.00,94.00,48.00,1.00,WSW,50.00,50.00,0.00,0.16,0.00,0.00
"Sunday, May 31, 2020",50.00,94.00,48.00,1.00,WSW,50.00,50.00,0.00,0.16,0.00,0.00
"Sunday, May 31, 2020",50.00,93.00,48.00,0.00,WSW,50.00,50.00,0.00,0.16,0.00,0.00
"Sunday, May 31, 2020",50.00,94.00,48.00,0.00,WSW,50.00,51.00,0.00,0.15,0.00,0.00
"Sunday, May 31, 2020",50.00,93.00,48.00,1.00,WSW,50.00,51.00,0.00,0.15,0.00,0.00
"Sunday, May 31, 2020",50.00,94.00,49.00,1.00,W,50.00,51.00,0.00,0.15,0.00,0.00
"Sunday, May 31, 2020",50.00,95.00,48.00,1.00,SW,50.00,50.00,0.00,0.16,0.00,0.00
"Sunday, May 31, 2020",50.00,93.00,48.00,1.00,WSW,50.00,50.00,0.00,0.16,0.00,0.00
"Sunday, May 31, 2020",50.00,93.00,48.00,0.00,WSW,50.00,50.00,0.00,0.16,0.00,0.00
"Sunday, May 31, 2020",50.00,93.00,48.00,0.00,WSW,50.00,50.00,0.00,0.16,0.00,0.00
"Sunday, May 31, 2020",50.00,94.00,48.00,1.00,SW,50.00,50.00,0.00,0.16,0.00,0.00
"Sunday, May 31, 2020",50.00,95.00,48.00,0.00,SSW,50.00,50.00,0.00,0.16,0.00,0.00
"Sunday, May 31, 2020",50.00,94.00,48.00,0.00,SW,50.00,50.00,0.00,0.16,0.00,0.00
"Sunday, May 31, 2020",50.00,95.00,48.00,0.00,SW,50.00,50.00,0.00,0.16,0.00,0.00
"Sunday, May 31, 2020",49.00,95.00,48.00,0.00,SW,49.00,50.00,0.00,0.16,0.00,0.00
"Sunday, May 31, 2020",49.00,95.00,48.00,0.00,,49.00,50.00,0.00,0.16,0.00,0.00
"Sunday, May 31, 2020",49.00,96.00,48.00,1.00,SW,49.00,50.00,0.00,0.16,0.00,0.00
"Sunday, May 31, 2020",49.00,96.00,48.00,0.00,SW,49.00,50.00,0.00,0.17,0.00,0.00
"Sunday, May 31, 2020",49.00,96.00,48.00,0.00,SW,49.00,50.00,0.00,0.17,0.00,0.00
"Sunday, May 31, 2020",49.00,96.00,48.00,0.00,SW,49.00,50.00,0.00,0.17,0.00,0.00
"Sunday, May 31, 2020",49.00,96.00,48.00,0.00,SW,49.00,50.00,0.00,0.16,0.00,0.00
"Sunday, May 31, 2020",50.00,96.00,48.00,0.00,SW,50.00,50.00,0.00,0.16,0.00,0.00
"Sunday, May 31, 2020",50.00,96.00,49.00,0.00,SW,50.00,51.00,0.00,0.16,0.00,0.00
"Sunday, May 31, 2020",50.00,90.00,47.00,0.00,W,50.00,50.00,0.00,0.15,0.00,0.00
"Sunday, May 31, 2020",51.00,94.00,49.00,1.00,WNW,51.00,51.00,0.00,0.15,0.00,0.00
"Sunday, May 31, 2020",51.00,93.00,50.00,2.00,E,51.00,52.00,0.00,0.14,0.00,0.00
"Sunday, May 31, 2020",52.00,93.00,49.00,2.00,ESE,52.00,52.00,0.00,0.14,0.00,0.00
"Sunday, May 31, 2020",52.00,91.00,49.00,1.00,E,52.00,52.00,0.00,0.14,0.00,0.00
"Sunday, May 31, 2020",52.00,89.00,49.00,1.00,N,52.00,52.00,0.00,0.13,0.00,0.00
"Sunday, May 31, 2020",53.00,88.00,49.00,1.00,E,53.00,53.00,0.00,0.13,0.00,0.00
"Sunday, May 31, 2020",53.00,86.00,48.00,1.00,ESE,53.00,53.00,0.00,0.12,0.00,0.00
"Sunday, May 31, 2020",54.00,85.00,49.00,1.00,S,54.00,54.00,0.00,0.12,0.00,0.00
"Sunday, May 31, 2020",55.00,82.00,49.00,1.00,SSW,55.00,55.00,0.00,0.11,0.00,0.00
"Sunday, May 31, 2020",55.00,79.00,49.00,1.00,SE,55.00,55.00,0.00,0.10,0.00,0.00
"Sunday, May 31, 2020",56.00,82.00,50.00,3.00,ESE,56.00,56.00,0.00,0.10,0.00,0.00
"Sunday, May 31, 2020",57.00,75.00,49.00,2.00,ENE,57.00,56.00,0.00,0.09,0.00,0.00
"Sunday, May 31, 2020",56.00,75.00,49.00,2.00,NNW,56.00,56.00,0.00,0.09,0.00,0.00
"Sunday, May 31, 2020",56.00,78.00,49.00,2.00,E,56.00,55.00,0.00,0.10,0.00,0.00
"Sunday, May 31, 2020",55.00,77.00,48.00,2.00,E,55.00,55.00,0.00,0.10,0.00,0.00
"Sunday, May 31, 2020",55.00,76.00,48.00,1.00,ESE,55.00,55.00,0.00,0.10,0.00,0.00
"Sunday, May 31, 2020",56.00,74.00,47.00,0.00,E,56.00,55.00,0.00,0.10,0.00,0.00
"Sunday, May 31, 2020",56.00,72.00,47.00,1.00,NNW,56.00,55.00,0.00,0.10,0.00,0.00
"Sunday, May 31, 2020",56.00,74.00,48.00,1.00,ENE,56.00,56.00,0.00,0.09,0.00,0.00
"Sunday, May 31, 2020",57.00,69.00,47.00,2.00,E,57.00,56.00,0.00,0.08,0.00,0.00
"Sunday, May 31, 2020",59.00,65.00,47.00,4.00,E,59.00,58.00,0.00,0.07,0.00,0.00
"Sunday, May 31, 2020",59.00,61.00,45.00,3.00,ENE,59.00,58.00,0.00,0.07,0.00,0.00
"Sunday, May 31, 2020",59.00,61.00,45.00,2.00,N,59.00,58.00,0.00,0.07,0.00,0.00
"Sunday, May 31, 2020",58.00,61.00,44.00,2.00,NNW,58.00,57.00,0.00,0.07,0.00,0.00
"Sunday, May 31, 2020",58.00,65.00,46.00,1.00,NW,58.00,57.00,0.00,0.08,0.00,0.00
"Sunday, May 31, 2020",58.00,61.00,45.00,1.00,NW,58.00,57.00,0.00,0.07,0.00,0.00
"Sunday, May 31, 2020",58.00,63.00,46.00,1.00,NW,58.00,57.00,0.00,0.07,0.00,0.00
"Sunday, May 31, 2020",59.00,61.00,45.00,1.00,ESE,59.00,58.00,0.00,0.07,0.00,0.00
"Sunday, May 31, 2020",59.00,62.00,46.00,1.00,ESE,59.00,58.00,0.00,0.06,0.00,0.00
"Sunday, May 31, 2020",61.00,58.00,46.00,2.00,NNE,61.00,60.00,0.00,0.04,0.00,0.00
"Sunday, May 31, 2020",62.00,53.00,45.00,2.00,NNW,62.00,61.00,0.00,0.03,0.00,0.00
"Sunday, May 31, 2020",63.00,53.00,46.00,1.00,WNW,63.00,62.00,0.00,0.02,0.00,0.00
"Sunday, May 31, 2020",64.00,48.00,44.00,2.00,NNE,64.00,62.00,0.00,0.01,0.00,0.00
"Sunday, May 31, 2020",65.00,50.00,46.00,1.00,NW,65.00,63.00,0.00,0.00,0.00,0.00
"Sunday, May 31, 2020",64.00,56.00,48.00,3.00,ENE,64.00,62.00,0.00,0.01,0.00,0.00
"Sunday, May 31, 2020",63.00,58.00,48.00,1.00,NE,63.00,62.00,0.00,0.02,0.00,0.00
"Sunday, May 31, 2020",63.00,56.00,47.00,1.00,ESE,63.00,62.00,0.00,0.02,0.00,0.00
"Sunday, May 31, 2020",64.00,50.00,45.00,2.00,NNW,64.00,62.00,0.00,0.01,0.00,0.00
"Sunday, May 31, 2020",64.00,54.00,46.00,2.00,NNW,64.00,62.00,0.00,0.01,0.00,0.00
"Sunday, May 31, 2020",62.00,56.00,47.00,2.00,NNW,62.00,61.00,0.00,0.03,0.00,0.00
"Sunday, May 31, 2020",62.00,54.00,45.00,2.00,NNW,62.00,61.00,0.00,0.03,0.00,0.00
"Sunday, May 31, 2020",63.00,53.00,46.00,1.00,NNW,63.00,61.00,0.00,0.02,0.00,0.00
"Sunday, May 31, 2020",63.00,56.00,47.00,2.00,N,63.00,62.00,0.00,0.02,0.00,0.00
"Sunday, May 31, 2020",63.00,59.00,48.00,2.00,N,63.00,62.00,0.00,0.02,0.00,0.00
"Sunday, May 31, 2020",63.00,57.00,47.00,1.00,NE,63.00,61.00,0.00,0.03,0.00,0.00
"Sunday, May 31, 2020",63.00,59.00,48.00,1.00,NE,63.00,62.00,0.00,0.02,0.00,0.00
"Sunday, May 31, 2020",63.00,55.00,46.00,2.00,NNW,63.00,61.00,0.00,0.02,0.00,0.00
"Sunday, May 31, 2020",62.00,57.00,47.00,2.00,NNW,62.00,61.00,0.00,0.03,0.00,0.00
"Sunday, May 31, 2020",61.00,60.00,48.00,1.00,N,61.00,60.00,0.00,0.04,0.00,0.00
"Sunday, May 31, 2020",61.00,59.00,46.00,1.00,ENE,61.00,60.00,0.00,0.04,0.00,0.00
"Sunday, May 31, 2020",60.00,63.00,47.00,1.00,SE,60.00,58.00,0.00,0.06,0.00,0.00
"Sunday, May 31, 2020",58.00,65.00,47.00,0.00,SE,58.00,57.00,0.00,0.07,0.00,0.00
"Sunday, May 31, 2020",57.00,67.00,46.00,1.00,NNW,57.00,56.00,0.00,0.08,0.00,0.00
"Sunday, May 31, 2020",56.00,70.00,46.00,1.00,NW,56.00,55.00,0.00,0.10,0.00,0.00
"Sunday, May 31, 2020",55.00,70.00,45.00,2.00,WNW,55.00,54.00,0.00,0.11,0.00,0.00
"Sunday, May 31, 2020",54.00,69.00,44.00,2.00,NW,54.00,53.00,0.00,0.11,0.00,0.00
"Sunday, May 31, 2020",54.00,69.00,44.00,1.00,NW,54.00,53.00,0.00,0.11,0.00,0.00
"Sunday, May 31, 2020",54.00,70.00,44.00,1.00,NNW,54.00,53.00,0.00,0.12,0.00,0.00
"Sunday, May 31, 2020",53.00,72.00,44.00,1.00,NW,53.00,52.00,0.00,0.12,0.00,0.00
"Sunday, May 31, 2020",52.00,74.00,44.00,1.00,NW,52.00,52.00,0.00,0.13,0.00,0.00
"Sunday, May 31, 2020",51.00,77.00,44.00,1.00,WNW,51.00,51.00,0.00,0.14,0.00,0.00
"Sunday, May 31, 2020",51.00,76.00,44.00,1.00,WNW,51.00,51.00,0.00,0.14,0.00,0.00
"Sunday, May 31, 2020",51.00,77.00,44.00,1.00,WNW,51.00,51.00,0.00,0.15,0.00,0.00
"Sunday, May 31, 2020",51.00,77.00,44.00,0.00,NW,51.00,51.00,0.00,0.15,0.00,0.00
"Sunday, May 31, 2020",51.00,77.00,44.00,1.00,WNW,51.00,51.00,0.00,0.15,0.00,0.00
"Sunday, May 31, 2020",50.00,78.00,44.00,1.00,WNW,50.00,50.00,0.00,0.15,0.00,0.00
"Monday, June 1, 2020",50.00,78.00,43.00,0.00,NW,50.00,50.00,0.00,0.16,0.00,0.00
"Monday, June 1, 2020",49.00,80.00,43.00,0.00,NW,49.00,49.00,0.00,0.17,0.00,0.00
"Monday, June 1, 2020",48.00,83.00,43.00,0.00,NW,48.00,48.00,0.00,0.18,0.00,0.00
"Monday, June 1, 2020",47.00,85.00,43.00,0.00,NW,47.00,47.00,0.00,0.19,0.00,0.00
"Monday, June 1, 2020",46.00,85.00,42.00,1.00,WNW,46.00,46.00,0.00,0.20,0.00,0.00
"Monday, June 1, 2020",45.00,87.00,42.00,1.00,WNW,45.00,45.00,0.00,0.21,0.00,0.00
"Monday, June 1, 2020",45.00,88.00,42.00,1.00,WNW,45.00,45.00,0.00,0.21,0.00,0.00
"Monday, June 1, 2020",44.00,88.00,41.00,1.00,WNW,44.00,44.00,0.00,0.21,0.00,0.00
"Monday, June 1, 2020",46.00,84.00,42.00,1.00,WNW,46.00,46.00,0.00,0.20,0.00,0.00
"Monday, June 1, 2020",47.00,82.00,42.00,0.00,NW,47.00,47.00,0.00,0.19,0.00,0.00
"Monday, June 1, 2020",46.00,83.00,41.00,0.00,NW,46.00,46.00,0.00,0.20,0.00,0.00
"Monday, June 1, 2020",45.00,85.00,41.00,0.00,NW,45.00,45.00,0.00,0.21,0.00,0.00
"Monday, June 1, 2020",45.00,86.00,41.00,0.00,NW,45.00,45.00,0.00,0.21,0.00,0.00
"Monday, June 1, 2020",44.00,86.00,40.00,1.00,NW,44.00,44.00,0.00,0.22,0.00,0.00
"Monday, June 1, 2020",43.00,88.00,40.00,1.00,NW,43.00,43.00,0.00,0.23,0.00,0.00
"Monday, June 1, 2020",43.00,89.00,40.00,1.00,NW,43.00,43.00,0.00,0.23,0.00,0.00
"Monday, June 1, 2020",42.00,89.00,40.00,1.00,NW,42.00,42.00,0.00,0.23,0.00,0.00
"Monday, June 1, 2020",42.00,90.00,40.00,1.00,NW,42.00,42.00,0.00,0.24,0.00,0.00
"Monday, June 1, 2020",42.00,89.00,40.00,0.00,NW,42.00,42.00,0.00,0.23,0.00,0.00
"Monday, June 1, 2020",42.00,89.00,39.00,1.00,NW,42.00,42.00,0.00,0.24,0.00,0.00
"Monday, June 1, 2020",42.00,89.00,39.00,0.00,NW,42.00,42.00,0.00,0.24,0.00,0.00
"Monday, June 1, 2020",42.00,89.00,39.00,0.00,NW,42.00,42.00,0.00,0.24,0.00,0.00
"Monday, June 1, 2020",41.00,90.00,38.00,0.00,NW,41.00,41.00,0.00,0.25,0.00,0.00
"Monday, June 1, 2020",41.00,91.00,38.00,0.00,NW,41.00,41.00,0.00,0.25,0.00,0.00
"Monday, June 1, 2020",42.00,90.00,39.00,0.00,NW,42.00,42.00,0.00,0.25,0.00,0.00
"Monday, June 1, 2020",42.00,90.00,39.00,0.00,NW,42.00,42.00,0.00,0.24,0.00,0.00
"Monday, June 1, 2020",43.00,90.00,40.00,0.00,NW,43.00,43.00,0.00,0.23,0.00,0.00
"Monday, June 1, 2020",47.00,85.00,43.00,0.00,NW,47.00,47.00,0.00,0.19,0.00,0.00
"Monday, June 1, 2020",50.00,78.00,43.00,0.00,NW,50.00,50.00,0.00,0.16,0.00,0.00
"Monday, June 1, 2020",51.00,75.00,43.00,0.00,N,51.00,51.00,0.00,0.15,0.00,0.00
"Monday, June 1, 2020",52.00,75.00,44.00,0.00,ENE,52.00,51.00,0.00,0.14,0.00,0.00
"Monday, June 1, 2020",52.00,73.00,43.00,2.00,E,52.00,51.00,0.00,0.14,0.00,0.00
"Monday, June 1, 2020",52.00,73.00,44.00,2.00,E,52.00,51.00,0.00,0.14,0.00,0.00
"Monday, June 1, 2020",53.00,70.00,43.00,1.00,ENE,53.00,52.00,0.00,0.13,0.00,0.00
"Monday, June 1, 2020",54.00,69.00,44.00,1.00,NNW,54.00,53.00,0.00,0.12,0.00,0.00
"Monday, June 1, 2020",55.00,68.00,44.00,2.00,NNW,55.00,54.00,0.00,0.11,0.00,0.00
"Monday, June 1, 2020",55.00,68.00,45.00,2.00,NNE,55.00,54.00,0.00,0.10,0.00,0.00
"Monday, June 1, 2020",56.00,66.00,45.00,1.00,NNE,56.00,55.00,0.00,0.09,0.00,0.00
"Monday, June 1, 2020",57.00,64.00,45.00,2.00,E,57.00,56.00,0.00,0.08,0.00,0.00
"Monday, June 1, 2020",58.00,63.00,46.00,2.00,ESE,58.00,57.00,0.00,0.07,0.00,0.00
"Monday, June 1, 2020",59.00,65.00,47.00,1.00,NW,59.00,58.00,0.00,0.07,0.00,0.00
"Monday, June 1, 2020",60.00,58.00,45.00,2.00,ENE,60.00,59.00,0.00,0.05,0.00,0.00
"Monday, June 1, 2020",60.00,62.00,47.00,2.00,ENE,60.00,59.00,0.00,0.06,0.00,0.00
"Monday, June 1, 2020",60.00,57.00,45.00,2.00,NNE,60.00,59.00,0.00,0.05,0.00,0.00
"Monday, June 1, 2020",60.00,56.00,44.00,3.00,NE,60.00,59.00,0.00,0.05,0.00,0.00
"Monday, June 1, 2020",61.00,53.00,44.00,3.00,E,61.00,59.00,0.00,0.04,0.00,0.00
"Monday, June 1, 2020",61.00,57.00,46.00,2.00,E,61.00,60.00,0.00,0.04,0.00,0.00
"Monday, June 1, 2020",62.00,56.00,46.00,4.00,E,62.00,61.00,0.00,0.03,0.00,0.00
"Monday, June 1, 2020",62.00,57.00,47.00,4.00,E,62.00,61.00,0.00,0.03,0.00,0.00
"Monday, June 1, 2020",63.00,50.00,44.00,2.00,NW,63.00,61.00,0.00,0.02,0.00,0.00
"Monday, June 1, 2020",64.00,51.00,46.00,2.00,N,64.00,62.00,0.00,0.01,0.00,0.00
"Monday, June 1, 2020",65.00,51.00,46.00,1.00,ENE,65.00,63.00,0.00,0.00,0.00,0.00
"Monday, June 1, 2020",65.00,52.00,47.00,3.00,SE,65.00,63.00,0.00,0.00,0.00,0.00
"Monday, June 1, 2020",66.00,54.00,49.00,2.00,ENE,66.00,64.00,0.00,0.00,0.01,0.00
"Monday, June 1, 2020",66.00,48.00,46.00,2.00,NE,66.00,64.00,0.00,0.00,0.01,0.00
"Monday, June 1, 2020",66.00,48.00,46.00,3.00,ESE,66.00,64.00,0.00,0.00,0.01,0.00
"Monday, June 1, 2020",66.00,48.00,46.00,4.00,NW,66.00,65.00,0.00,0.00,0.02,0.00
"Monday, June 1, 2020",68.00,49.00,48.00,2.00,NNE,68.00,67.00,0.00,0.00,0.03,0.00
"Monday, June 1, 2020",68.00,51.00,50.00,2.00,NW,68.00,67.00,0.00,0.00,0.03,0.00
"Monday, June 1, 2020",68.00,49.00,48.00,4.00,ESE,68.00,67.00,0.00,0.00,0.03,0.00
"Monday, June 1, 2020",69.00,46.00,47.00,2.00,ESE,69.00,67.00,0.00,0.00,0.04,0.00
"Monday, June 1, 2020",69.00,47.00,48.00,2.00,WNW,69.00,67.00,0.00,0.00,0.04,0.00
"Monday, June 1, 2020",71.00,45.00,48.00,2.00,N,71.00,69.00,0.00,0.00,0.06,0.00
"Monday, June 1, 2020",71.00,44.00,48.00,2.00,ENE,71.00,69.00,0.00,0.00,0.06,0.00
"Monday, June 1, 2020",70.00,44.00,48.00,2.00,NNW,70.00,69.00,0.00,0.00,0.06,0.00
"Monday, June 1, 2020",70.00,47.00,49.00,3.00,ESE,70.00,68.00,0.00,0.00,0.05,0.00
"Monday, June 1, 2020",71.00,42.00,47.00,2.00,SSE,71.00,70.00,0.00,0.00,0.07,0.00
"Monday, June 1, 2020",71.00,46.00,49.00,3.00,NE,71.00,69.00,0.00,0.00,0.06,0.00
"Monday, June 1, 2020",71.00,44.00,48.00,2.00,E,71.00,69.00,0.00,0.00,0.06,0.00
"Monday, June 1, 2020",71.00,44.00,48.00,3.00,NE,71.00,70.00,0.00,0.00,0.07,0.00
"Monday, June 1, 2020",72.00,42.00,47.00,2.00,N,72.00,70.00,0.00,0.00,0.07,0.00
"Monday, June 1, 2020",73.00,44.00,49.00,1.00,ENE,73.00,71.00,0.00,0.00,0.08,0.00
"Monday, June 1, 2020",72.00,42.00,48.00,2.00,NE,72.00,70.00,0.00,0.00,0.07,0.00
"Monday, June 1, 2020",72.00,45.00,50.00,1.00,NNE,72.00,71.00,0.00,0.00,0.08,0.00
"Monday, June 1, 2020",71.00,45.00,49.00,2.00,ENE,71.00,70.00,0.00,0.00,0.07,0.00
"Monday, June 1, 2020",72.00,44.00,48.00,1.00,N,72.00,70.00,0.00,0.00,0.07,0.00
"Monday, June 1, 2020",71.00,43.00,48.00,1.00,NE,71.00,70.00,0.00,0.00,0.07,0.00
"Monday, June 1, 2020",71.00,47.00,49.00,1.00,ENE,71.00,69.00,0.00,0.00,0.06,0.00
"Monday, June 1, 2020",70.00,47.00,49.00,1.00,ENE,70.00,68.00,0.00,0.00,0.05,0.00
"Monday, June 1, 2020",69.00,48.00,49.00,1.00,ENE,69.00,67.00,0.00,0.00,0.04,0.00
"Monday, June 1, 2020",68.00,50.00,48.00,0.00,ENE,68.00,67.00,0.00,0.00,0.03,0.00
"Monday, June 1, 2020",66.00,51.00,48.00,1.00,NE,66.00,65.00,0.00,0.00,0.01,0.00
"Monday, June 1, 2020",65.00,54.00,48.00,1.00,ENE,65.00,63.00,0.00,0.00,0.00,0.00
"Monday, June 1, 2020",63.00,56.00,47.00,0.00,NE,63.00,62.00,0.00,0.02,0.00,0.00
"Monday, June 1, 2020",61.00,60.00,47.00,0.00,NE,61.00,60.00,0.00,0.04,0.00,0.00
"Monday, June 1, 2020",59.00,64.00,47.00,1.00,NW,59.00,58.00,0.00,0.06,0.00,0.00
"Monday, June 1, 2020",59.00,65.00,47.00,1.00,NW,59.00,58.00,0.00,0.06,0.00,0.00
"Monday, June 1, 2020",58.00,68.00,48.00,0.00,NW,58.00,57.00,0.00,0.07,0.00,0.00
"Monday, June 1, 2020",56.00,73.00,48.00,0.00,NW,56.00,55.00,0.00,0.09,0.00,0.00
"Monday, June 1, 2020",55.00,75.00,47.00,1.00,NW,55.00,54.00,0.00,0.11,0.00,0.00
